Sp1	Sp2	Cor	type
ESV_224	ESV_354	0.4578	0
ESV_224	ESV_363	-0.437	1
ESV_224	ESV_401	0.4961	0
ESV_224	ESV_408	-0.4684	1
ESV_224	ESV_436	0.4664	0
ESV_224	ESV_439	0.6636	0
ESV_224	ESV_440	0.4982	0
ESV_224	ESV_464	-0.4482	1
ESV_224	ESV_497	0.5182	0
ESV_224	ESV_580	-0.5065	1
ESV_224	ESV_590	-0.4709	1
ESV_224	ESV_613	0.62	0
ESV_224	ESV_619	-0.4293	1
ESV_224	ESV_624	0.4519	0
ESV_224	ESV_627	0.4258	0
ESV_224	ESV_670	-0.4292	1
ESV_224	ESV_750	0.4508	0
ESV_224	ESV_800	0.4201	0
ESV_224	ESV_801	-0.4634	1
ESV_224	ESV_840	0.5937	0
ESV_224	ESV_890	0.5817	0
ESV_224	ESV_927	0.4422	0
ESV_224	ESV_1036	-0.4533	1
ESV_224	ESV_1153	0.4534	0
ESV_224	ESV_1154	0.4269	0
ESV_224	ESV_1155	-0.4679	1
ESV_224	ESV_1261	0.4198	0
ESV_224	ESV_1314	0.4912	0
ESV_224	ESV_1380	0.4581	0
ESV_224	ESV_1418	0.4233	0
ESV_224	ESV_1545	0.4699	0
ESV_224	ESV_1694	0.5339	0
ESV_224	ESV_1713	0.4516	0
ESV_224	ESV_1808	0.4188	0
ESV_224	ESV_1914	-0.4135	1
ESV_224	ESV_2597	0.5387	0
ESV_227	ESV_248	0.5044	0
ESV_227	ESV_249	0.5418	0
ESV_227	ESV_365	0.4135	0
ESV_227	ESV_483	0.4229	0
ESV_229	ESV_230	0.4737	0
ESV_229	ESV_241	0.5066	0
ESV_229	ESV_251	0.4688	0
ESV_229	ESV_255	0.5259	0
ESV_229	ESV_257	0.4301	0
ESV_229	ESV_258	-0.4641	1
ESV_229	ESV_260	0.5624	0
ESV_229	ESV_265	-0.4842	1
ESV_229	ESV_269	0.4646	0
ESV_229	ESV_296	0.5577	0
ESV_229	ESV_299	0.5699	0
ESV_229	ESV_301	-0.5369	1
ESV_229	ESV_303	0.4496	0
ESV_229	ESV_311	0.5687	0
ESV_229	ESV_315	0.5166	0
ESV_229	ESV_330	0.5124	0
ESV_229	ESV_335	0.45	0
ESV_229	ESV_341	-0.4259	1
ESV_229	ESV_347	0.4461	0
ESV_229	ESV_359	-0.4706	1
ESV_229	ESV_361	0.6316	0
ESV_229	ESV_375	-0.4866	1
ESV_229	ESV_379	0.4536	0
ESV_229	ESV_384	0.5443	0
ESV_229	ESV_395	-0.5055	1
ESV_229	ESV_397	-0.4658	1
ESV_229	ESV_415	-0.4862	1
ESV_229	ESV_445	0.5424	0
ESV_229	ESV_447	0.4857	0
ESV_229	ESV_459	0.4799	0
ESV_229	ESV_463	0.5004	0
ESV_229	ESV_468	0.4166	0
ESV_229	ESV_479	-0.5167	1
ESV_229	ESV_481	0.5608	0
ESV_229	ESV_499	0.4619	0
ESV_229	ESV_501	0.4323	0
ESV_229	ESV_509	0.4763	0
ESV_229	ESV_517	0.441	0
ESV_229	ESV_529	0.4585	0
ESV_229	ESV_532	0.4348	0
ESV_229	ESV_538	0.4958	0
ESV_229	ESV_554	0.4416	0
ESV_229	ESV_574	0.479	0
ESV_229	ESV_599	0.5338	0
ESV_229	ESV_603	0.5162	0
ESV_229	ESV_605	0.4528	0
ESV_229	ESV_644	0.5939	0
ESV_229	ESV_650	0.5236	0
ESV_229	ESV_702	-0.5375	1
ESV_229	ESV_705	0.4136	0
ESV_229	ESV_715	0.5289	0
ESV_229	ESV_734	-0.4714	1
ESV_229	ESV_743	0.4498	0
ESV_229	ESV_750	-0.494	1
ESV_229	ESV_758	0.5219	0
ESV_229	ESV_792	-0.5332	1
ESV_229	ESV_811	0.4727	0
ESV_229	ESV_819	0.6302	0
ESV_229	ESV_842	0.6217	0
ESV_229	ESV_844	0.4265	0
ESV_229	ESV_849	0.522	0
ESV_229	ESV_876	0.5257	0
ESV_229	ESV_881	0.416	0
ESV_229	ESV_896	0.4529	0
ESV_229	ESV_924	-0.4382	1
ESV_229	ESV_935	0.4847	0
ESV_229	ESV_946	-0.5012	1
ESV_229	ESV_958	0.478	0
ESV_229	ESV_971	0.417	0
ESV_229	ESV_1016	0.4697	0
ESV_229	ESV_1048	0.4741	0
ESV_229	ESV_1049	0.5363	0
ESV_229	ESV_1064	0.6037	0
ESV_229	ESV_1073	-0.5005	1
ESV_229	ESV_1123	0.4153	0
ESV_229	ESV_1149	0.6164	0
ESV_229	ESV_1153	-0.5289	1
ESV_229	ESV_1154	-0.4331	1
ESV_229	ESV_1169	-0.5482	1
ESV_229	ESV_1176	0.608	0
ESV_229	ESV_1178	-0.4128	1
ESV_229	ESV_1261	-0.422	1
ESV_229	ESV_1266	0.4705	0
ESV_229	ESV_1272	0.4328	0
ESV_229	ESV_1309	-0.5002	1
ESV_229	ESV_1344	-0.4235	1
ESV_229	ESV_1349	0.4325	0
ESV_229	ESV_1362	-0.4241	1
ESV_229	ESV_1431	-0.503	1
ESV_229	ESV_1444	0.4262	0
ESV_229	ESV_1534	0.4383	0
ESV_229	ESV_1537	-0.4602	1
ESV_229	ESV_1597	-0.4311	1
ESV_229	ESV_1632	0.4484	0
ESV_229	ESV_1678	0.4855	0
ESV_229	ESV_1733	-0.4649	1
ESV_229	ESV_1820	-0.4864	1
ESV_229	ESV_1870	0.5817	0
ESV_229	ESV_1913	0.4259	0
ESV_229	ESV_2374	0.4647	0
ESV_229	ESV_2440	-0.416	1
ESV_229	ESV_2721	0.441	0
ESV_229	ESV_2834	-0.4885	1
ESV_229	ESV_2966	-0.4171	1
ESV_229	ESV_3055	-0.4384	1
ESV_229	ESV_3062	-0.4326	1
ESV_229	ESV_3224	-0.5361	1
ESV_229	ESV_4374	-0.4343	1
ESV_229	ESV_4506	-0.5271	1
ESV_230	ESV_240	0.5356	0
ESV_230	ESV_241	0.7855	0
ESV_230	ESV_251	0.6589	0
ESV_230	ESV_252	0.5055	0
ESV_230	ESV_253	0.4665	0
ESV_230	ESV_255	0.5572	0
ESV_230	ESV_257	0.49370000000000003	0
ESV_230	ESV_258	-0.5484	1
ESV_230	ESV_260	0.6342	0
ESV_230	ESV_263	0.5254	0
ESV_230	ESV_265	-0.6284	1
ESV_230	ESV_266	0.4811	0
ESV_230	ESV_269	0.6257	0
ESV_230	ESV_275	-0.5223	1
ESV_230	ESV_276	0.5353	0
ESV_230	ESV_288	0.4336	0
ESV_230	ESV_296	0.6289	0
ESV_230	ESV_299	0.8046	0
ESV_230	ESV_303	0.44	0
ESV_230	ESV_306	-0.5891	1
ESV_230	ESV_308	0.5174	0
ESV_230	ESV_319	0.6009	0
ESV_230	ESV_320	-0.4486	1
ESV_230	ESV_330	0.548	0
ESV_230	ESV_332	-0.599	1
ESV_230	ESV_335	0.8225	0
ESV_230	ESV_336	-0.4838	1
ESV_230	ESV_341	-0.5076	1
ESV_230	ESV_345	0.6346	0
ESV_230	ESV_347	0.5657	0
ESV_230	ESV_352	-0.6126	1
ESV_230	ESV_359	-0.6374	1
ESV_230	ESV_361	0.5272	0
ESV_230	ESV_363	0.725	0
ESV_230	ESV_367	-0.4996	1
ESV_230	ESV_375	-0.4353	1
ESV_230	ESV_379	0.446	0
ESV_230	ESV_380	-0.4969	1
ESV_230	ESV_381	0.5533	0
ESV_230	ESV_382	0.5184	0
ESV_230	ESV_389	0.5901	0
ESV_230	ESV_397	-0.4754	1
ESV_230	ESV_401	-0.4966	1
ESV_230	ESV_404	0.6717	0
ESV_230	ESV_408	0.6083	0
ESV_230	ESV_413	0.6108	0
ESV_230	ESV_428	0.5732	0
ESV_230	ESV_429	-0.4847	1
ESV_230	ESV_436	-0.6259	1
ESV_230	ESV_437	0.431	0
ESV_230	ESV_439	-0.5579	1
ESV_230	ESV_445	0.537	0
ESV_230	ESV_447	0.6647	0
ESV_230	ESV_448	0.728	0
ESV_230	ESV_455	0.6309	0
ESV_230	ESV_459	0.6793	0
ESV_230	ESV_463	0.6445	0
ESV_230	ESV_464	0.816	0
ESV_230	ESV_468	0.6052	0
ESV_230	ESV_470	-0.6478	1
ESV_230	ESV_473	0.5455	0
ESV_230	ESV_479	-0.6075	1
ESV_230	ESV_481	0.5892	0
ESV_230	ESV_490	0.7052	0
ESV_230	ESV_497	-0.6649	1
ESV_230	ESV_501	0.4822	0
ESV_230	ESV_505	0.4817	0
ESV_230	ESV_506	0.4497	0
ESV_230	ESV_507	-0.4807	1
ESV_230	ESV_509	0.4288	0
ESV_230	ESV_515	-0.4766	1
ESV_230	ESV_517	0.4358	0
ESV_230	ESV_519	0.645	0
ESV_230	ESV_520	0.6397	0
ESV_230	ESV_521	0.4542	0
ESV_230	ESV_538	0.428	0
ESV_230	ESV_540	0.4811	0
ESV_230	ESV_549	-0.4973	1
ESV_230	ESV_561	0.4773	0
ESV_230	ESV_563	0.4546	0
ESV_230	ESV_571	0.4369	0
ESV_230	ESV_574	0.436	0
ESV_230	ESV_578	0.4177	0
ESV_230	ESV_596	-0.6585	1
ESV_230	ESV_599	0.534	0
ESV_230	ESV_609	-0.7129	1
ESV_230	ESV_610	0.4644	0
ESV_230	ESV_613	-0.5189	1
ESV_230	ESV_619	0.5669	0
ESV_230	ESV_621	0.5023	0
ESV_230	ESV_629	-0.4898	1
ESV_230	ESV_637	0.4237	0
ESV_230	ESV_644	0.6831	0
ESV_230	ESV_648	-0.5747	1
ESV_230	ESV_650	0.451	0
ESV_230	ESV_653	0.6159	0
ESV_230	ESV_670	0.6272	0
ESV_230	ESV_703	0.4481	0
ESV_230	ESV_715	0.4894	0
ESV_230	ESV_720	-0.5968	1
ESV_230	ESV_727	0.4271	0
ESV_230	ESV_734	-0.6078	1
ESV_230	ESV_743	0.5165	0
ESV_230	ESV_745	0.4925	0
ESV_230	ESV_750	-0.6791	1
ESV_230	ESV_758	0.6432	0
ESV_230	ESV_759	0.4481	0
ESV_230	ESV_763	-0.512	1
ESV_230	ESV_792	-0.5392	1
ESV_230	ESV_800	-0.5559	1
ESV_230	ESV_801	0.726	0
ESV_230	ESV_825	-0.456	1
ESV_230	ESV_840	-0.5978	1
ESV_230	ESV_842	0.4225	0
ESV_230	ESV_848	0.4687	0
ESV_230	ESV_849	0.4559	0
ESV_230	ESV_852	-0.4625	1
ESV_230	ESV_873	-0.6283	1
ESV_230	ESV_876	0.5422	0
ESV_230	ESV_881	0.6807	0
ESV_230	ESV_885	-0.425	1
ESV_230	ESV_890	-0.5536	1
ESV_230	ESV_891	0.4483	0
ESV_230	ESV_893	-0.508	1
ESV_230	ESV_899	-0.5229	1
ESV_230	ESV_924	-0.4476	1
ESV_230	ESV_927	-0.5783	1
ESV_230	ESV_928	0.4329	0
ESV_230	ESV_946	-0.491	1
ESV_230	ESV_959	0.6187	0
ESV_230	ESV_969	-0.4185	1
ESV_230	ESV_987	0.4215	0
ESV_230	ESV_994	0.5235	0
ESV_230	ESV_1005	0.6622	0
ESV_230	ESV_1016	0.4565	0
ESV_230	ESV_1025	0.6512	0
ESV_230	ESV_1036	0.6812	0
ESV_230	ESV_1041	0.6059	0
ESV_230	ESV_1048	0.5889	0
ESV_230	ESV_1062	0.4686	0
ESV_230	ESV_1064	0.4704	0
ESV_230	ESV_1072	0.5285	0
ESV_230	ESV_1093	0.4183	0
ESV_230	ESV_1123	0.4446	0
ESV_230	ESV_1133	-0.5337	1
ESV_230	ESV_1134	-0.5707	1
ESV_230	ESV_1149	0.5174	0
ESV_230	ESV_1152	0.4428	0
ESV_230	ESV_1153	-0.5768	1
ESV_230	ESV_1154	-0.6085	1
ESV_230	ESV_1169	-0.4576	1
ESV_230	ESV_1170	-0.5571	1
ESV_230	ESV_1178	-0.4682	1
ESV_230	ESV_1185	-0.4585	1
ESV_230	ESV_1222	-0.4199	1
ESV_230	ESV_1227	-0.4983	1
ESV_230	ESV_1231	0.5191	0
ESV_230	ESV_1241	-0.6445	1
ESV_230	ESV_1259	0.4267	0
ESV_230	ESV_1261	-0.6375	1
ESV_230	ESV_1289	-0.4886	1
ESV_230	ESV_1292	0.5687	0
ESV_230	ESV_1298	0.4695	0
ESV_230	ESV_1309	-0.6225	1
ESV_230	ESV_1314	-0.5104	1
ESV_230	ESV_1334	-0.5042	1
ESV_230	ESV_1344	-0.5616	1
ESV_230	ESV_1362	-0.5962	1
ESV_230	ESV_1380	-0.5958	1
ESV_230	ESV_1412	-0.4258	1
ESV_230	ESV_1418	-0.5106	1
ESV_230	ESV_1431	-0.4736	1
ESV_230	ESV_1450	-0.5021	1
ESV_230	ESV_1452	0.4249	0
ESV_230	ESV_1467	0.4171	0
ESV_230	ESV_1473	-0.4376	1
ESV_230	ESV_1534	0.5697	0
ESV_230	ESV_1537	-0.7133	1
ESV_230	ESV_1541	-0.4155	1
ESV_230	ESV_1545	-0.4318	1
ESV_230	ESV_1572	0.4153	0
ESV_230	ESV_1631	-0.5328	1
ESV_230	ESV_1632	0.4225	0
ESV_230	ESV_1642	-0.4293	1
ESV_230	ESV_1650	0.429	0
ESV_230	ESV_1651	-0.5831	1
ESV_230	ESV_1678	0.4383	0
ESV_230	ESV_1694	-0.5364	1
ESV_230	ESV_1713	-0.4718	1
ESV_230	ESV_1789	-0.4607	1
ESV_230	ESV_1794	0.43	0
ESV_230	ESV_1808	-0.6358	1
ESV_230	ESV_1820	-0.5974	1
ESV_230	ESV_1870	0.4275	0
ESV_230	ESV_1894	-0.4745	1
ESV_230	ESV_1914	0.5134	0
ESV_230	ESV_1956	-0.4145	1
ESV_230	ESV_1972	-0.5536	1
ESV_230	ESV_2147	-0.4504	1
ESV_230	ESV_2363	-0.4414	1
ESV_230	ESV_2440	-0.463	1
ESV_230	ESV_2567	-0.5606	1
ESV_230	ESV_2587	-0.4798	1
ESV_230	ESV_2597	-0.6132	1
ESV_230	ESV_2606	-0.501	1
ESV_230	ESV_2614	0.492	0
ESV_230	ESV_2834	-0.4168	1
ESV_230	ESV_2966	-0.4603	1
ESV_230	ESV_3055	-0.5732	1
ESV_230	ESV_3133	-0.563	1
ESV_230	ESV_3224	-0.5982	1
ESV_230	ESV_3470	-0.5105	1
ESV_230	ESV_3832	-0.5783	1
ESV_230	ESV_4374	-0.4445	1
ESV_230	ESV_4506	-0.6051	1
ESV_230	ESV_4781	-0.4798	1
ESV_230	ESV_7584	-0.416	1
ESV_230	ESV_8355	-0.4768	1
ESV_230	ESV_9344	-0.5057	1
ESV_232	ESV_295	0.453	0
ESV_232	ESV_331	0.5645	0
ESV_232	ESV_558	0.4195	0
ESV_232	ESV_574	-0.4166	1
ESV_232	ESV_582	-0.4188	1
ESV_233	ESV_406	-0.4225	1
ESV_233	ESV_986	0.468	0
ESV_234	ESV_247	0.5809	0
ESV_234	ESV_284	0.4896	0
ESV_234	ESV_302	0.5615	0
ESV_234	ESV_316	0.4288	0
ESV_234	ESV_349	0.6573	0
ESV_234	ESV_385	0.4274	0
ESV_234	ESV_428	0.4724	0
ESV_234	ESV_484	0.4674	0
ESV_234	ESV_503	0.544	0
ESV_234	ESV_527	0.5347	0
ESV_234	ESV_564	0.4967	0
ESV_234	ESV_610	0.4604	0
ESV_234	ESV_616	0.4286	0
ESV_234	ESV_2330	-0.443	1
ESV_238	ESV_1239	0.4196	0
ESV_240	ESV_241	0.4999	0
ESV_240	ESV_245	0.4681	0
ESV_240	ESV_302	0.4884	0
ESV_240	ESV_316	0.5843	0
ESV_240	ESV_319	0.5128	0
ESV_240	ESV_325	0.42	0
ESV_240	ESV_335	0.5408	0
ESV_240	ESV_345	0.4372	0
ESV_240	ESV_363	0.5462	0
ESV_240	ESV_378	0.485	0
ESV_240	ESV_381	0.4172	0
ESV_240	ESV_382	0.4659	0
ESV_240	ESV_408	0.4757	0
ESV_240	ESV_428	0.4446	0
ESV_240	ESV_439	-0.4768	1
ESV_240	ESV_447	0.6292	0
ESV_240	ESV_464	0.5973	0
ESV_240	ESV_468	0.4152	0
ESV_240	ESV_484	0.6324	0
ESV_240	ESV_489	0.5439	0
ESV_240	ESV_490	0.5552	0
ESV_240	ESV_494	0.4889	0
ESV_240	ESV_496	-0.426	1
ESV_240	ESV_501	0.4283	0
ESV_240	ESV_507	-0.4905	1
ESV_240	ESV_519	0.5231	0
ESV_240	ESV_520	0.5395	0
ESV_240	ESV_538	0.42	0
ESV_240	ESV_580	0.5686	0
ESV_240	ESV_590	0.5939	0
ESV_240	ESV_596	-0.4242	1
ESV_240	ESV_609	-0.4368	1
ESV_240	ESV_610	0.5861	0
ESV_240	ESV_619	0.6984	0
ESV_240	ESV_649	-0.4242	1
ESV_240	ESV_653	0.6169	0
ESV_240	ESV_670	0.5861	0
ESV_240	ESV_671	0.46	0
ESV_240	ESV_703	0.5948	0
ESV_240	ESV_734	-0.5255	1
ESV_240	ESV_737	0.423	0
ESV_240	ESV_801	0.5085	0
ESV_240	ESV_840	-0.4408	1
ESV_240	ESV_881	0.5498	0
ESV_240	ESV_893	-0.4323	1
ESV_240	ESV_927	-0.4613	1
ESV_240	ESV_1005	0.5925	0
ESV_240	ESV_1025	0.4925	0
ESV_240	ESV_1036	0.4457	0
ESV_240	ESV_1041	0.4512	0
ESV_240	ESV_1133	-0.5016	1
ESV_240	ESV_1154	-0.4582	1
ESV_240	ESV_1170	-0.4255	1
ESV_240	ESV_1227	-0.4842	1
ESV_240	ESV_1241	-0.5547	1
ESV_240	ESV_1261	-0.4296	1
ESV_240	ESV_1292	0.5011	0
ESV_240	ESV_1297	0.539	0
ESV_240	ESV_1298	0.5804	0
ESV_240	ESV_1317	-0.4534	1
ESV_240	ESV_1334	-0.4633	1
ESV_240	ESV_1380	-0.4562	1
ESV_240	ESV_1395	0.4617	0
ESV_240	ESV_1418	-0.4222	1
ESV_240	ESV_1460	0.4377	0
ESV_240	ESV_1510	-0.4484	1
ESV_240	ESV_1537	-0.4497	1
ESV_240	ESV_1694	-0.5228	1
ESV_240	ESV_1701	0.5854	0
ESV_240	ESV_1862	-0.4193	1
ESV_240	ESV_1894	-0.4639	1
ESV_240	ESV_1914	0.5374	0
ESV_240	ESV_2597	-0.4498	1
ESV_240	ESV_2793	0.4353	0
ESV_240	ESV_3109	0.4864	0
ESV_241	ESV_251	0.5402	0
ESV_241	ESV_252	0.4876	0
ESV_241	ESV_253	0.4279	0
ESV_241	ESV_255	0.628	0
ESV_241	ESV_257	0.5188	0
ESV_241	ESV_260	0.6205	0
ESV_241	ESV_265	-0.6003	1
ESV_241	ESV_269	0.5631	0
ESV_241	ESV_275	-0.4578	1
ESV_241	ESV_279	-0.4815	1
ESV_241	ESV_293	0.4825	0
ESV_241	ESV_296	0.6523	0
ESV_241	ESV_299	0.7859	0
ESV_241	ESV_303	0.4408	0
ESV_241	ESV_304	-0.4138	1
ESV_241	ESV_306	-0.4256	1
ESV_241	ESV_315	0.4337	0
ESV_241	ESV_319	0.5145	0
ESV_241	ESV_320	-0.4596	1
ESV_241	ESV_325	0.4614	0
ESV_241	ESV_330	0.5976	0
ESV_241	ESV_332	-0.6546	1
ESV_241	ESV_335	0.7048	0
ESV_241	ESV_341	-0.5638	1
ESV_241	ESV_345	0.459	0
ESV_241	ESV_347	0.5077	0
ESV_241	ESV_352	-0.6147	1
ESV_241	ESV_359	-0.6301	1
ESV_241	ESV_361	0.5987	0
ESV_241	ESV_363	0.642	0
ESV_241	ESV_375	-0.4239	1
ESV_241	ESV_379	0.5118	0
ESV_241	ESV_380	-0.4163	1
ESV_241	ESV_382	0.527	0
ESV_241	ESV_389	0.5644	0
ESV_241	ESV_397	-0.483	1
ESV_241	ESV_404	0.5975	0
ESV_241	ESV_408	0.678	0
ESV_241	ESV_413	0.5119	0
ESV_241	ESV_428	0.4367	0
ESV_241	ESV_429	-0.4404	1
ESV_241	ESV_436	-0.4772	1
ESV_241	ESV_439	-0.4649	1
ESV_241	ESV_445	0.5832	0
ESV_241	ESV_447	0.7201	0
ESV_241	ESV_448	0.6424	0
ESV_241	ESV_455	0.5503	0
ESV_241	ESV_459	0.6327	0
ESV_241	ESV_460	0.4462	0
ESV_241	ESV_463	0.6702	0
ESV_241	ESV_464	0.7953	0
ESV_241	ESV_468	0.5855	0
ESV_241	ESV_470	-0.4868	1
ESV_241	ESV_473	0.5363	0
ESV_241	ESV_479	-0.5841	1
ESV_241	ESV_481	0.6127	0
ESV_241	ESV_490	0.5766	0
ESV_241	ESV_497	-0.5886	1
ESV_241	ESV_499	0.4648	0
ESV_241	ESV_501	0.4794	0
ESV_241	ESV_506	0.4239	0
ESV_241	ESV_507	-0.4738	1
ESV_241	ESV_513	0.4525	0
ESV_241	ESV_515	-0.4795	1
ESV_241	ESV_517	0.4752	0
ESV_241	ESV_519	0.5715	0
ESV_241	ESV_520	0.6747	0
ESV_241	ESV_521	0.4317	0
ESV_241	ESV_532	0.4322	0
ESV_241	ESV_538	0.4375	0
ESV_241	ESV_540	0.5339	0
ESV_241	ESV_549	-0.4513	1
ESV_241	ESV_561	0.4596	0
ESV_241	ESV_571	0.5036	0
ESV_241	ESV_578	0.5138	0
ESV_241	ESV_596	-0.4866	1
ESV_241	ESV_603	0.4158	0
ESV_241	ESV_609	-0.5154	1
ESV_241	ESV_619	0.6052	0
ESV_241	ESV_621	0.4586	0
ESV_241	ESV_629	-0.4652	1
ESV_241	ESV_644	0.6472	0
ESV_241	ESV_648	-0.5553	1
ESV_241	ESV_650	0.4588	0
ESV_241	ESV_653	0.5885	0
ESV_241	ESV_670	0.6083	0
ESV_241	ESV_702	-0.4716	1
ESV_241	ESV_703	0.4539	0
ESV_241	ESV_714	0.4512	0
ESV_241	ESV_715	0.4881	0
ESV_241	ESV_720	-0.4655	1
ESV_241	ESV_734	-0.6437	1
ESV_241	ESV_743	0.4786	0
ESV_241	ESV_745	0.4265	0
ESV_241	ESV_750	-0.6578	1
ESV_241	ESV_758	0.7051	0
ESV_241	ESV_759	0.4228	0
ESV_241	ESV_763	-0.5182	1
ESV_241	ESV_792	-0.5498	1
ESV_241	ESV_801	0.7034	0
ESV_241	ESV_825	-0.4573	1
ESV_241	ESV_840	-0.4428	1
ESV_241	ESV_848	0.4602	0
ESV_241	ESV_849	0.5283	0
ESV_241	ESV_873	-0.6081	1
ESV_241	ESV_876	0.5448	0
ESV_241	ESV_881	0.6093	0
ESV_241	ESV_890	-0.5154	1
ESV_241	ESV_924	-0.5337	1
ESV_241	ESV_927	-0.4687	1
ESV_241	ESV_946	-0.4886	1
ESV_241	ESV_959	0.4929	0
ESV_241	ESV_987	0.4565	0
ESV_241	ESV_994	0.5001	0
ESV_241	ESV_1005	0.5616	0
ESV_241	ESV_1016	0.4583	0
ESV_241	ESV_1025	0.5965	0
ESV_241	ESV_1036	0.631	0
ESV_241	ESV_1041	0.5461	0
ESV_241	ESV_1048	0.4838	0
ESV_241	ESV_1049	0.437	0
ESV_241	ESV_1064	0.4684	0
ESV_241	ESV_1066	0.4215	0
ESV_241	ESV_1134	-0.4441	1
ESV_241	ESV_1149	0.5694	0
ESV_241	ESV_1152	0.4258	0
ESV_241	ESV_1153	-0.5374	1
ESV_241	ESV_1154	-0.5832	1
ESV_241	ESV_1169	-0.5306	1
ESV_241	ESV_1170	-0.561	1
ESV_241	ESV_1176	0.4333	0
ESV_241	ESV_1178	-0.4734	1
ESV_241	ESV_1188	0.4668	0
ESV_241	ESV_1227	-0.4767	1
ESV_241	ESV_1241	-0.6412	1
ESV_241	ESV_1249	0.4493	0
ESV_241	ESV_1261	-0.5666	1
ESV_241	ESV_1267	-0.4713	1
ESV_241	ESV_1292	0.6506	0
ESV_241	ESV_1298	0.4855	0
ESV_241	ESV_1309	-0.5594	1
ESV_241	ESV_1314	-0.5803	1
ESV_241	ESV_1334	-0.4861	1
ESV_241	ESV_1344	-0.5018	1
ESV_241	ESV_1362	-0.5566	1
ESV_241	ESV_1380	-0.5668	1
ESV_241	ESV_1395	0.447	0
ESV_241	ESV_1418	-0.4265	1
ESV_241	ESV_1467	0.4913	0
ESV_241	ESV_1473	-0.4974	1
ESV_241	ESV_1474	0.4209	0
ESV_241	ESV_1534	0.431	0
ESV_241	ESV_1537	-0.568	1
ESV_241	ESV_1631	-0.4679	1
ESV_241	ESV_1632	0.4543	0
ESV_241	ESV_1642	-0.4668	1
ESV_241	ESV_1650	0.4686	0
ESV_241	ESV_1651	-0.5857	1
ESV_241	ESV_1678	0.4622	0
ESV_241	ESV_1694	-0.522	1
ESV_241	ESV_1713	-0.5397	1
ESV_241	ESV_1808	-0.5123	1
ESV_241	ESV_1820	-0.4568	1
ESV_241	ESV_1914	0.4912	0
ESV_241	ESV_1972	-0.4826	1
ESV_241	ESV_2440	-0.4369	1
ESV_241	ESV_2567	-0.4786	1
ESV_241	ESV_2587	-0.4553	1
ESV_241	ESV_2597	-0.5627	1
ESV_241	ESV_2606	-0.4367	1
ESV_241	ESV_2614	0.4908	0
ESV_241	ESV_2834	-0.4282	1
ESV_241	ESV_2966	-0.5467	1
ESV_241	ESV_3055	-0.6053	1
ESV_241	ESV_3109	0.449	0
ESV_241	ESV_3133	-0.4168	1
ESV_241	ESV_3224	-0.5748	1
ESV_241	ESV_3470	-0.4419	1
ESV_241	ESV_3832	-0.4979	1
ESV_241	ESV_4506	-0.6663	1
ESV_241	ESV_4781	-0.4576	1
ESV_241	ESV_8355	-0.4713	1
ESV_241	ESV_9344	-0.5027	1
ESV_244	ESV_252	0.4464	0
ESV_244	ESV_253	0.5457	0
ESV_244	ESV_274	0.4485	0
ESV_244	ESV_297	0.4319	0
ESV_244	ESV_893	-0.4375	1
ESV_244	ESV_1697	-0.4585	1
ESV_244	ESV_1865	-0.4321	1
ESV_245	ESV_269	0.4376	0
ESV_245	ESV_316	0.6414	0
ESV_245	ESV_321	0.4819	0
ESV_245	ESV_335	0.4772	0
ESV_245	ESV_345	0.6196	0
ESV_245	ESV_363	0.4639	0
ESV_245	ESV_381	0.4291	0
ESV_245	ESV_428	0.5495	0
ESV_245	ESV_456	0.4405	0
ESV_245	ESV_464	0.4443	0
ESV_245	ESV_484	0.499	0
ESV_245	ESV_490	0.4869	0
ESV_245	ESV_494	0.4313	0
ESV_245	ESV_519	0.4479	0
ESV_245	ESV_590	0.4248	0
ESV_245	ESV_610	0.4494	0
ESV_245	ESV_616	0.4636	0
ESV_245	ESV_619	0.5235	0
ESV_245	ESV_653	0.5222	0
ESV_245	ESV_670	0.4344	0
ESV_245	ESV_703	0.4658	0
ESV_245	ESV_1005	0.559	0
ESV_245	ESV_1041	0.4443	0
ESV_245	ESV_1259	0.4346	0
ESV_245	ESV_1277	0.423	0
ESV_245	ESV_1298	0.4172	0
ESV_245	ESV_1395	0.4229	0
ESV_245	ESV_1412	-0.5026	1
ESV_245	ESV_1914	0.4993	0
ESV_247	ESV_284	0.435	0
ESV_247	ESV_297	0.4889	0
ESV_247	ESV_302	0.5059	0
ESV_247	ESV_316	0.4233	0
ESV_247	ESV_349	0.4147	0
ESV_247	ESV_391	0.4963	0
ESV_247	ESV_402	0.5353	0
ESV_247	ESV_409	0.4542	0
ESV_247	ESV_441	-0.4829	1
ESV_247	ESV_456	0.4969	0
ESV_247	ESV_484	0.4869	0
ESV_247	ESV_485	0.4461	0
ESV_247	ESV_503	0.5796	0
ESV_247	ESV_527	0.4912	0
ESV_247	ESV_572	0.5534	0
ESV_247	ESV_580	0.4931	0
ESV_247	ESV_593	0.4626	0
ESV_247	ESV_610	0.4759	0
ESV_247	ESV_686	0.4162	0
ESV_247	ESV_854	0.5392	0
ESV_247	ESV_906	0.4676	0
ESV_247	ESV_951	-0.4538	1
ESV_247	ESV_1260	-0.4242	1
ESV_247	ESV_1319	-0.4188	1
ESV_247	ESV_1367	-0.4496	1
ESV_247	ESV_1415	0.415	0
ESV_247	ESV_1796	-0.4437	1
